dsstox_sid,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category,casrn,mol_weight,LD50_LM
DTXSID7058171,False,True,3000.0,3.0,5.0,7286-69-3,229.710006714,-1.11594134021
DTXSID4024272,False,False,1939.0,3.0,4.0,7287-19-6,241.36000061,-0.904912510814
DTXSID0042163,False,True,2600.0,3.0,5.0,7287-36-7,239.740005493,-1.03523283703
DTXSID2058172,False,False,61.0,2.0,3.0,7292-16-2,304.339996338,0.698029196044
DTXSID8034669,False,False,900.0,3.0,4.0,72963-72-5,318.37298584,-0.451306298987
DTXSID40223271,False,False,1250.0,3.0,4.0,73-05-2,317.820007324,-0.59472877968
DTXSID40874489,False,True,10250.0,4.0,5.0,73-09-6,284.37,-1.5568400874
DTXSID6022557,False,False,227.0,2.0,3.0,73-24-5,135.130004883,-0.225274064735
DTXSID20223274,False,False,1450.0,3.0,4.0,73-66-5,167.212005615,-0.938100546206
DTXSID0064622,False,True,3450.0,3.0,5.0,7300-34-7,204.313995361,-1.22752097856
DTXSID50223328,False,True,2112.0,3.0,5.0,7305-61-5,138.102996826,-1.18449081102
DTXSID00223338,False,True,4700.0,3.0,5.0,7306-46-9,186.63999939,-1.40109313357
DTXSID20223355,False,False,1419.0,3.0,4.0,73090-70-7,353.425994873,-0.603683906272
DTXSID8042478,False,False,1000.0,3.0,4.0,731-27-1,347.239990234,-0.459370264665
DTXSID20223390,False,False,100.0,2.0,3.0,73115-70-5,432.390014648,0.635875656065
DTXSID4050483,False,False,1850.0,3.0,4.0,73138-27-9,259.433990479,-0.853144852606
DTXSID5024261,True,False,26.0,1.0,2.0,732-11-6,317.309997559,1.08651040776
DTXSID2021311,False,False,1610.0,3.0,4.0,732-26-3,262.437011719,-0.787800792082
DTXSID6045749,True,False,38.0,1.0,2.0,73218-79-8,281.570007324,0.869802795518
DTXSID10223501,False,False,400.0,2.0,4.0,7327-87-9,288.279998779,-0.14224547978
DTXSID50223545,False,False,250.0,2.0,3.0,7331-25-1,279.140991211,0.047883607643
DTXSID40223554,False,False,1095.0,3.0,4.0,73321-74-1,291.059997559,-0.575431597809
DTXSID1040617,False,False,315.0,2.0,4.0,73384-60-8,287.339996338,-0.0399144718984
DTXSID40223630,False,False,58.0,2.0,3.0,7339-53-9,82.5299987793,0.153183845123
DTXSID7061065,False,False,1580.0,3.0,4.0,734-88-3,268.268005371,-0.770088206751
DTXSID80223639,False,False,750.0,3.0,4.0,7341-63-1,192.279998779,-0.591127152692
DTXSID70884374,False,True,7000.0,4.0,5.0,7346-61-4,382.525,-1.26243821619
DTXSID4064638,False,False,1650.0,3.0,4.0,7346-79-4,159.229003906,-1.01546176593
DTXSID2051425,False,True,5001.0,4.0,5.0,73513-47-0,435.600006104,-1.05996897738
DTXSID1023077,False,True,3130.0,3.0,5.0,73573-87-2,344.411010742,-0.958467310246
DTXSID6021080,False,True,2210.0,3.0,5.0,73590-58-6,345.420013428,-0.806044776964
DTXSID3040643,False,False,130.0,2.0,3.0,7361-61-7,220.330001831,0.229130285754
DTXSID10448691,False,False,200.0,2.0,3.0,73611-02-6,142.154006958,-0.148270889814
DTXSID7051426,False,False,1750.0,3.0,4.0,73637-19-1,451.782989502,-0.588108173816
DTXSID2051427,False,True,5001.0,4.0,5.0,73637-20-4,425.160003662,-1.07050445243
DTXSID60223950,False,False,82.0,2.0,3.0,73681-12-6,344.880004883,0.623854163611
DTXSID20223951,False,False,615.0,3.0,4.0,73681-13-7,277.32800293,-0.345881391514
DTXSID00223959,False,True,8550.0,4.0,5.0,73688-63-8,734.75,-1.06582651998
DTXSID60223995,False,True,2001.0,3.0,5.0,73698-58-5,272.231994629,-0.866307923411
DTXSID20223996,False,True,2180.0,3.0,5.0,73698-59-6,298.269989014,-0.863846935386
DTXSID80223997,False,True,3000.0,3.0,5.0,73698-60-9,298.269989014,-1.0025116965
DTXSID40223998,False,True,2001.0,3.0,5.0,73698-61-0,312.29699707,-0.806679280397
DTXSID00223999,False,True,2160.0,3.0,5.0,73698-62-1,284.243011475,-0.880763955418
DTXSID80224000,False,False,1230.0,3.0,4.0,73698-63-2,270.216003418,-0.658194045102
DTXSID40224001,False,True,2001.0,3.0,5.0,73698-64-3,270.216003418,-0.869536022298
DTXSID8074609,False,True,10700.0,4.0,5.0,7377-03-9,159.229003906,-1.8273615994
DTXSID2036299,False,False,162.0,2.0,3.0,7378-99-6,157.300994873,-0.012783545152
DTXSID3023712,False,False,200.0,2.0,3.0,738-70-5,290.322998047,0.161851444333
DTXSID60224225,False,False,228.0,2.0,3.0,73806-49-2,299.839996338,0.118954716903
DTXSID70224251,False,True,11000.0,4.0,5.0,73816-77-0,461.459991455,-1.37725863146
DTXSID60224361,False,False,1049.0,3.0,4.0,73839-60-8,375.529998779,-0.446130852356
DTXSID40224369,False,True,2150.0,3.0,5.0,73839-77-7,229.660003662,-0.971353092502
DTXSID50224370,False,True,2200.0,3.0,5.0,73839-78-8,245.660003662,-0.952088226836
DTXSID90224410,False,True,4300.0,3.0,5.0,73840-49-0,478.269989014,-0.953795325418
DTXSID50224411,False,True,2150.0,3.0,5.0,73840-50-3,409.380004883,-0.720311833072
DTXSID70224458,False,False,1950.0,3.0,4.0,73870-33-4,118.150001526,-1.21760087979
DTXSID00224486,False,False,1500.0,3.0,4.0,73908-94-8,201.669998169,-0.871449964704
DTXSID70224675,False,True,2001.0,3.0,5.0,73953-73-8,342.410003662,-0.766700644337
DTXSID6044725,False,True,4240.0,3.0,5.0,7397-62-8,132.158996582,-1.50626912399
DTXSID4027650,False,True,2520.0,3.0,5.0,7398-69-8,161.669998169,-1.19277110738
DTXSID30224777,False,True,3400.0,3.0,5.0,73987-51-6,194.229995728,-1.24316261643
DTXSID9024772,False,False,1170.0,3.0,4.0,74-11-3,156.570007324,-0.873477289855
DTXSID9020538,False,True,2370.0,3.0,5.0,74-31-7,260.339996338,-0.959207451606
DTXSID8023006,False,False,998.0,3.0,4.0,74-55-5,204.313995361,-0.688832424777
DTXSID8020832,False,False,214.0,2.0,3.0,74-83-9,94.9390029907,-0.35296910672
DTXSID0021541,False,False,1800.0,3.0,4.0,74-87-3,50.4900016785,-1.55206711997
DTXSID0024187,False,False,76.0,2.0,3.0,74-88-4,141.938995361,0.271288134704
DTXSID7025683,False,False,80.0,2.0,3.0,74-89-5,31.0580005646,-0.410916493478
DTXSID7052494,False,False,59.0,2.0,3.0,74-94-2,58.9199981689,-0.000589286968105
DTXSID4021557,False,False,108.0,2.0,3.0,74-95-3,173.835006714,0.206713483207
DTXSID6020199,False,False,1350.0,3.0,4.0,74-96-4,108.966003418,-1.09304274607
DTXSID4021503,False,True,5001.0,4.0,5.0,74-97-5,129.380004883,-1.58718969135
DTXSID90224854,False,True,2150.0,3.0,5.0,74037-49-3,321.279998779,-0.825554770437
DTXSID70224857,False,True,3770.0,3.0,5.0,74037-54-0,249.75,-1.17883585331
DTXSID50224911,False,True,7210.0,4.0,5.0,74039-01-3,572.690002441,-1.1000156631
DTXSID10224912,False,True,9500.0,4.0,5.0,74039-02-4,690.840026855,-1.1383461129
DTXSID80224949,False,True,7500.0,4.0,5.0,74050-94-5,427.339996338,-1.24428772144
DTXSID50224951,False,False,1717.0,3.0,4.0,74050-97-8,530.119995117,-0.510396109864
DTXSID9024304,False,True,2676.0,3.0,5.0,74051-80-2,327.480010986,-0.912301312809
DTXSID30224994,False,False,79.4,2.0,3.0,74088-83-8,207.25,0.416674036795
DTXSID90224995,False,False,63.0,2.0,3.0,74089-28-4,243.710006714,0.587532812195
DTXSID10224997,False,True,2280.0,3.0,5.0,7409-44-1,160.257003784,-1.15311782823
DTXSID9032329,False,False,270.0,2.0,3.0,741-58-2,397.5,0.167973368834
DTXSID0045597,False,False,189.0,2.0,3.0,74103-07-4,376.408996582,0.299198190814
DTXSID70225081,False,False,129.0,2.0,3.0,74125-01-2,256.359985352,0.298260527797
DTXSID1029671,False,False,1340.0,3.0,4.0,7414-83-7,249.990005493,-0.729182152277
DTXSID50225140,True,False,20.0,1.0,2.0,7417-67-6,102.093002319,0.707965979937
DTXSID4022868,False,False,1000.0,3.0,4.0,742-20-1,379.869995117,-0.420365008813
DTXSID7045572,False,True,2450.0,3.0,5.0,7421-40-1,614.731018066,-0.600480957082
DTXSID9052478,False,True,27000.0,4.0,5.0,7425-14-1,256.429992676,-2.0223949442
DTXSID00225256,True,False,21.0,1.0,2.0,74252-25-8,433.820007324,1.31509028261
DTXSID80225294,False,True,4090.0,3.0,5.0,74277-15-9,232.720001221,-1.24488959749
DTXSID9022578,False,False,228.0,2.0,3.0,745-65-3,354.486999512,0.191665465456
DTXSID90225548,False,True,2001.0,3.0,5.0,74550-96-2,246.740005493,-0.909007518569
DTXSID20225556,False,False,168.0,2.0,3.0,7457-25-2,306.010009766,0.260426351013
DTXSID1057820,False,True,2001.0,3.0,5.0,74639-40-0,470.540008545,-0.628650532602
DTXSID00225655,False,False,250.0,2.0,3.0,74680-56-1,242.100006104,-0.0139452082814
DTXSID0049076,False,False,425.0,2.0,4.0,74711-43-6,298.359985352,-0.153648352893
DTXSID8044830,False,False,1694.0,3.0,4.0,7473-98-5,164.204,-1.01352967369
DTXSID5040176,False,True,6850.0,4.0,5.0,74764-40-2,421.019989014,-1.21138785591
DTXSID8052489,False,True,5001.0,4.0,5.0,74782-23-3,231.25100708,-1.33497322181
DTXSID90225765,False,True,6200.0,4.0,5.0,74789-64-3,441.290008545,-1.14766759501
DTXSID30225805,False,True,11000.0,4.0,5.0,7483-25-2,514.570983887,-1.329947392
DTXSID80225835,False,False,1250.0,3.0,4.0,74859-42-0,430.859985352,-0.462573850662
DTXSID4023703,False,False,140.0,2.0,3.0,749-13-3,409.424987793,0.466046309071
DTXSID9023174,False,False,1032.0,3.0,4.0,7492-32-2,353.528991699,-0.465254662698
DTXSID7052490,False,True,4400.0,3.0,5.0,7492-44-6,176.259002686,-1.39730136803
DTXSID20225915,False,False,1000.0,3.0,4.0,7495-45-6,256.300994873,-0.591249708029
DTXSID8021434,False,False,500.0,2.0,4.0,75-01-4,62.5,-0.903089986992
DTXSID8025678,False,False,400.0,2.0,4.0,75-04-7,45.0849990845,-0.948027926136
DTXSID7020009,False,True,2487.5,3.0,5.0,75-05-8,41.0530014038,-1.78241817533
DTXSID5039224,False,False,661.0,3.0,4.0,75-07-0,44.0530014038,-1.17622595653
DTXSID9026394,False,False,682.0,3.0,4.0,75-08-1,62.1300010681,-1.04048301358
DTXSID0020868,False,False,1503.0,3.0,4.0,75-09-2,84.9300003052,-1.24789785494
DTXSID8025337,False,True,5577.0,4.0,5.0,75-12-7,45.0410003662,-2.09279261681
DTXSID6023947,False,False,1200.0,3.0,4.0,75-15-0,76.1299972534,-1.19762543192
DTXSID9026398,False,True,3300.0,3.0,5.0,75-18-3,62.1300010681,-1.7252125788
DTXSID0020600,False,False,72.0,2.0,3.0,75-21-8,44.0530014038,-0.213356993474
DTXSID1021374,False,False,933.0,3.0,4.0,75-25-2,252.731002808,-0.567223123147
DTXSID1020198,False,False,916.0,3.0,4.0,75-27-4,163.820007324,-0.747528532654
DTXSID6047739,False,True,5001.0,4.0,5.0,75-29-6,78.5400009155,-1.80396595255
DTXSID2025682,False,False,111.0,2.0,3.0,75-31-0,59.1119995117,-0.273647328823
DTXSID1020437,False,False,725.0,3.0,4.0,75-34-3,98.9499969482,-0.864922221423
DTXSID8021438,False,False,80.0,2.0,3.0,75-35-4,96.9400024414,0.0834130393324
DTXSID2023852,False,False,910.0,3.0,4.0,75-36-5,78.5,-1.06417173558
DTXSID4020743,False,False,355.0,2.0,4.0,75-47-8,393.731994629,0.0449723539023
DTXSID2026238,False,False,460.0,2.0,4.0,75-50-3,59.1119995117,-0.891082181718
DTXSID2020977,False,False,940.0,3.0,4.0,75-52-5,61.0400009155,-1.18751332214
DTXSID8024286,True,False,19.0,1.0,2.0,75-55-8,57.0960006714,0.477852087903
DTXSID5021207,False,False,380.0,2.0,4.0,75-56-9,58.0800018311,-0.815756975233
DTXSID6021749,True,False,47.0,1.0,2.0,75-57-0,109.599998474,0.367712690166
DTXSID3029108,True,False,10.0,1.0,2.0,75-59-2,91.1539993286,0.959775727826
DTXSID5024681,True,False,44.0,1.0,2.0,75-64-9,73.138999939,0.220696341261
DTXSID8020204,False,True,2743.0,3.0,5.0,75-65-0,74.1230010986,-1.56827281285
DTXSID0026418,False,True,4729.0,3.0,5.0,75-66-1,90.1800003052,-1.71965908158
DTXSID4026422,False,False,200.0,2.0,3.0,75-75-2,96.0999984741,-0.318306614891
DTXSID9026425,False,False,595.0,3.0,4.0,75-78-5,129.059997559,-0.663725313173
DTXSID4026426,False,False,800.0,3.0,4.0,75-79-6,149.470001221,-0.728535948924
DTXSID8058790,False,False,205.0,2.0,3.0,75-81-0,256.75,0.0977565912136
DTXSID0041436,False,False,1000.0,3.0,4.0,75-85-4,88.1500015259,-1.05477767585
DTXSID7025427,True,False,18.65,1.0,2.0,75-86-5,85.1060028076,0.659281357245
DTXSID7024744,False,False,480.0,2.0,4.0,75-87-6,147.380004883,-0.5128026708
DTXSID0021751,False,False,153.0,2.0,3.0,75-89-8,100.040000916,-0.184517743785
DTXSID9024693,False,False,370.0,2.0,4.0,75-91-2,90.1220016479,-0.613370895043
DTXSID8026430,False,False,190.0,2.0,3.0,75-94-5,161.479995728,-0.0706348717052
DTXSID5021752,False,False,610.0,3.0,4.0,75-97-8,100.161003113,-0.784631169662
DTXSID8026432,False,False,900.0,3.0,4.0,75-98-9,102.133003235,-0.945076406855
DTXSID2021575,False,True,6936.0,4.0,5.0,75-99-0,142.960006714,-1.68589452457
DTXSID0020864,False,True,2926.0,3.0,5.0,75011-65-3,343.850006104,-0.929905285402
DTXSID70226058,False,False,66.9,2.0,3.0,7508-73-8,384.299987793,0.759244252901
DTXSID5072802,False,True,2090.0,3.0,5.0,75147-20-5,314.410003662,-0.822649930467
DTXSID40226227,True,False,25.0,1.0,2.0,75259-63-1,293.208007812,1.06923581849
DTXSID2064731,False,False,233.0,2.0,3.0,7526-26-3,248.218002319,0.0274773550264
DTXSID3029287,False,True,9200.0,4.0,5.0,7529-22-8,117.148002625,-1.89505293908
DTXSID00226268,False,True,5001.0,4.0,5.0,7531-52-4,114.148002625,-1.64158853799
DTXSID70226290,False,False,140.0,2.0,3.0,7533-79-1,441.040008545,0.498349952207
DTXSID8023424,False,True,21620.0,4.0,5.0,7542-37-2,615.633972168,-1.54553311238
DTXSID4046658,False,False,58.56,2.0,3.0,75443-99-1,848.340026855,1.16096889056
DTXSID10226395,False,False,1579.0,3.0,4.0,75464-11-8,296.321990967,-0.726618247002
DTXSID8047713,False,True,3330.0,3.0,5.0,7549-33-9,194.229995728,-1.23412793289
DTXSID8045771,False,False,1660.0,3.0,4.0,75507-68-5,420.397003174,-0.596448476568
DTXSID2046624,False,False,1560.0,3.0,4.0,75530-68-6,385.37600708,-0.607239925703
DTXSID3040649,False,False,534.0,3.0,4.0,7554-65-6,82.1060028076,-0.813166347279
DTXSID0020494,False,True,8210.0,4.0,5.0,756-79-6,124.075996399,-1.82065538561
DTXSID5027306,False,False,694.0,3.0,4.0,756-80-9,158.17,-0.642235355832
DTXSID6044727,False,False,446.0,2.0,4.0,7560-83-0,195.35,-0.358521443151
DTXSID7020477,False,False,1026.0,3.0,4.0,75659-08-4,364.869995117,-0.44900920991
DTXSID9023201,False,False,235.0,2.0,3.0,75706-12-6,270.210998535,0.0606351600824
DTXSID10676336,False,False,500.0,2.0,4.0,757251-39-1,261.256011963,-0.281903711218
DTXSID2058178,False,True,4000.0,3.0,5.0,75736-33-3,328.239990234,-1.08586850029
DTXSID1020358,False,True,18800.0,4.0,5.0,7585-39-9,1134.98706055,-1.21916693889
DTXSID2048161,False,False,907.0,3.0,4.0,75859-03-9,394.380004883,-0.361692399019
DTXSID1041972,False,False,85.0,2.0,3.0,75867-00-4,389.140014648,0.660686965196
DTXSID70226811,False,False,1555.0,3.0,4.0,75889-62-2,361.399993896,-0.633742252473
DTXSID8020593,False,False,300.0,2.0,4.0,759-73-9,117.108001709,-0.408534684333
DTXSID1024091,False,False,916.0,3.0,4.0,759-94-4,189.320007324,-0.68469896107
DTXSID7021104,False,False,920.0,3.0,4.0,76-01-7,202.279998779,-0.657834885006
DTXSID9034070,False,False,600.0,3.0,4.0,76-02-8,181.820007324,-0.51850957946
DTXSID1021378,False,False,400.0,2.0,4.0,76-03-9,163.380004883,-0.388861086625
DTXSID9041578,False,False,200.0,2.0,3.0,76-05-1,114.023002625,-0.244037522352
DTXSID0020315,True,False,37.5,1.0,2.0,76-06-2,164.369995117,0.641791274525
DTXSID6021377,False,True,43000.0,4.0,5.0,76-13-1,187.37,-2.36076839879
DTXSID50226894,False,False,821.0,3.0,4.0,76-21-1,446.087005615,-0.264923584566
DTXSID10858711,False,True,4450.0,3.0,5.0,76-29-9,231.129501343,-1.28450462867
DTXSID7025556,False,True,3600.0,3.0,5.0,76-38-0,164.960006714,-1.33892383515
DTXSID3020679,True,False,40.0,1.0,2.0,76-44-8,373.299987793,0.969997984397
DTXSID2020341,False,False,427.0,2.0,4.0,76-57-3,299.369995117,-0.154219604763
DTXSID1046760,False,False,810.0,3.0,4.0,76-58-4,313.397003174,-0.412390179622
DTXSID6044145,False,False,125.0,2.0,3.0,76-73-3,238.287002563,0.280190341261
DTXSID7023435,False,False,118.0,2.0,3.0,76-74-4,226.276000977,0.282756487452
DTXSID4023252,False,False,742.0,3.0,4.0,76-90-4,420.346984863,-0.246795968696
DTXSID7023273,False,False,86.0,2.0,3.0,76-99-3,309.45300293,0.556096250196
DTXSID20226922,False,False,96.0,2.0,3.0,7601-87-8,174.115997314,0.258567441732
DTXSID30896796,False,True,2973.0,3.0,5.0,76095-16-4,492.525,-0.780766629526
DTXSID3022114,False,False,620.0,3.0,4.0,761-65-9,157.257003784,-0.595781692697
DTXSID9041861,False,True,3500.0,3.0,5.0,762-04-9,138.102996826,-1.40386494151
DTXSID6073233,True,False,5.0,1.0,2.0,762-49-2,126.956001282,1.4046832307
DTXSID1073236,True,False,50.0,1.0,2.0,762-70-9,146.559997559,0.467045444753
DTXSID0064755,False,True,5001.0,4.0,5.0,7621-86-5,224.266998291,-1.34829148428
DTXSID40227072,False,False,500.0,2.0,4.0,76211-54-6,257.239990234,-0.288631519912
DTXSID3040774,False,False,192.0,2.0,3.0,76231-76-0,152.236999512,-0.100781012991
DTXSID7058179,False,True,2340.0,3.0,5.0,76280-91-6,447.899993896,-0.718034800884
DTXSID0027309,False,True,5001.0,4.0,5.0,763-69-9,146.186004639,-1.53415105784
DTXSID00227194,False,False,320.0,2.0,4.0,7633-57-0,148.164993286,-0.334404372642
DTXSID70227207,False,False,450.0,2.0,4.0,76343-28-7,410.470001221,-0.0399310911271
DTXSID90227209,False,False,455.0,2.0,4.0,7635-51-0,227.729995728,-0.30059115866
DTXSID8073635,False,False,250.0,2.0,3.0,76379-66-3,174.242996216,-0.156784678235
DTXSID9027310,False,False,89.0,2.0,3.0,764-41-0,124.989997864,0.147485253992
DTXSID7025342,False,False,132.0,2.0,3.0,764-42-1,78.0739974976,-0.228067514789
DTXSID4075457,False,True,3910.0,3.0,5.0,764-48-7,88.1060028076,-1.64717125877
DTXSID6044985,False,True,3730.0,3.0,5.0,764-99-8,158.197006226,-1.37251057131
DTXSID90227289,False,False,1134.0,3.0,4.0,76487-48-4,475.299987793,-0.377645251416
DTXSID9061095,False,True,3940.0,3.0,5.0,765-05-9,184.322998047,-1.32991669615
DTXSID5042089,False,False,1250.0,3.0,4.0,765-15-1,227.410003662,-0.74010044782
DTXSID9061099,False,False,445.0,2.0,4.0,765-30-0,57.0960006714,-0.891754322125
DTXSID9020665,False,False,850.0,3.0,4.0,765-34-4,72.06300354,-1.07170656643
DTXSID80227314,False,True,4180.0,3.0,5.0,76505-58-3,366.593994141,-1.05699093608
DTXSID4052508,False,False,1230.0,3.0,4.0,7652-64-4,244.294006348,-0.701992299571
DTXSID0046220,False,False,675.0,3.0,4.0,7654-03-7,240.305999756,-0.448539158796
DTXSID6045741,False,True,3200.0,3.0,5.0,76541-72-5,358.649993896,-0.950479150539
DTXSID9023889,False,False,1480.0,3.0,4.0,76578-14-8,372.809997559,-0.598774165183
DTXSID8073637,True,False,22.0,1.0,2.0,76579-52-7,209.309997559,0.978367291811
DTXSID4027656,False,False,303.0,2.0,4.0,7659-86-1,204.330001831,-0.171110489608
DTXSID30227400,False,False,80.0,2.0,3.0,766-05-2,109.17199707,0.135021267884
DTXSID4024692,False,True,2001.0,3.0,5.0,7665-72-7,130.18699646,-1.18667948111
DTXSID8040727,False,False,1140.0,3.0,4.0,76674-21-0,301.29699707,-0.577910048114
DTXSID20227555,False,True,6000.0,4.0,5.0,76738-28-8,305.109985352,-1.29369482933
DTXSID2024242,False,False,1300.0,3.0,4.0,76738-62-0,293.791809082,-0.645903668817
DTXSID7025479,False,False,560.0,3.0,4.0,768-52-5,135.210006714,-0.617179192651
DTXSID8022117,False,False,900.0,3.0,4.0,768-94-5,151.253005981,-0.77453849492
DTXSID6045400,False,True,3400.0,3.0,5.0,7681-76-7,200.154006958,-1.23011462821
DTXSID6021163,False,True,2730.0,3.0,5.0,7681-93-8,665.732971191,-0.612862580623
DTXSID20227636,True,False,7.181,1.0,2.0,7682-32-8,422.825012207,1.76997574335
DTXSID80227637,True,False,11.0,1.0,2.0,7682-38-4,171.410003662,1.19264347904
DTXSID5023039,False,True,4049.0,3.0,5.0,76824-35-6,337.440002441,-1.07915121123
DTXSID4023175,False,False,355.0,2.0,4.0,7683-59-2,211.261001587,-0.225409018609
DTXSID60227655,False,False,1785.0,3.0,4.0,76840-11-4,299.779998779,-0.774835566951
DTXSID20227656,False,False,1500.0,3.0,4.0,76840-13-6,314.799987793,-0.678056552209
DTXSID10227665,True,False,5.6,1.0,2.0,76858-53-2,312.480010986,1.74663421421
DTXSID0030956,False,False,153.0,2.0,3.0,7689-03-4,348.358001709,0.357334359819
DTXSID50227700,False,True,3250.0,3.0,5.0,769-78-8,148.160995483,-1.34114947364
DTXSID10227721,True,False,9.4,1.0,2.0,76936-70-4,184.190002441,1.29213820004
DTXSID6032649,False,True,4600.0,3.0,5.0,7696-12-0,331.411987305,-1.14238961871
DTXSID5023376,False,False,1653.0,3.0,4.0,76963-41-2,331.450012207,-0.697854814223
DTXSID4045262,False,False,780.0,3.0,4.0,77-04-3,167.207992554,-0.668837569785
DTXSID0020656,False,True,6300.0,4.0,5.0,77-06-5,346.378997803,-1.25978899814
DTXSID3023213,False,False,150.0,2.0,3.0,77-07-6,257.37701416,0.23447849925
DTXSID7023017,False,False,355.0,2.0,4.0,77-15-6,261.364990234,-0.132980939536
DTXSID1023102,False,False,600.0,3.0,4.0,77-21-4,217.268005371,-0.441155473045
DTXSID9022734,False,False,150.0,2.0,3.0,77-23-6,333.471984863,0.346968095448
DTXSID2020688,False,False,315.0,2.0,4.0,77-47-4,272.760009766,-0.062529856468
DTXSID3035341,False,False,250.0,2.0,3.0,77-48-5,285.92300415,0.0583090895809
DTXSID4047204,False,True,44750.0,4.0,5.0,77-54-3,264.408996582,-2.22851681161
DTXSID8020252,False,False,316.0,2.0,4.0,77-65-6,237.097000122,-0.124761023531
DTXSID7023019,False,False,1820.0,3.0,4.0,77-67-8,141.169998169,-1.1103289789
DTXSID5021754,False,True,7800.0,4.0,5.0,77-71-4,128.130996704,-1.78444039825
DTXSID5025023,False,False,365.5,2.0,4.0,77-73-6,132.205993652,-0.44163623665
DTXSID0021755,False,False,710.0,3.0,4.0,77-74-7,102.177001953,-0.841905193124
DTXSID6031253,True,False,32.0,1.0,2.0,77-77-0,118.150001526,0.567283753257
DTXSID5024055,False,False,205.0,2.0,3.0,77-78-1,126.129997253,-0.210935474781
DTXSID6021294,False,True,2547.0,3.0,5.0,77-79-2,118.150001526,-1.33359521339
DTXSID80861631,True,False,3.7,1.0,1.0,77-81-6,162.129,1.64165897995
DTXSID8020591,False,True,5470.0,4.0,5.0,77-83-8,206.240997314,-1.42361232621
DTXSID2023723,False,True,5900.0,4.0,5.0,77-86-1,121.136001587,-1.68757877711
DTXSID5044576,False,True,7000.0,4.0,5.0,77-89-4,318.321990967,-1.34223139754
DTXSID2026446,False,True,31400.0,4.0,5.0,77-90-7,402.484,-1.89218102759
DTXSID3020332,False,True,3000.0,3.0,5.0,77-92-9,192.123001099,-1.19354189271
DTXSID0040701,False,True,5900.0,4.0,5.0,77-93-0,276.285003662,-1.32949469894
DTXSID2026448,False,True,14100.0,4.0,5.0,77-99-6,134.175003052,-2.02154749882
